event_id,current_time,event_starttimestamp,event_state,outcome_home,outcome_draw,outcome_away,outcome_unexpectedOddsTrend,outcome_startingOdds,event_home_score,event_away_score,event_time
1006105984,2020-01-30T18:03:41Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:03:41Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,32
1006107245,2020-01-30T18:03:41Z,2020-01-30T17:31:05Z,STARTED,Evens,13/5,11/5,False,5/6,1,1,32
1006107510,2020-01-30T18:03:41Z,2020-01-30T17:33:52Z,STARTED,4/5,5/2,3/1,False,9/10,0,0,29
1006042012,2020-01-30T18:03:41Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,29
1006098224,2020-01-30T18:03:41Z,2020-01-30T18:02:03Z,STARTED,1/5,5/1,10/1,False,1/5,0,0,1
1006049983,2020-01-30T18:04:09Z,2020-01-30T16:08:06Z,STARTED,29/10,33/100,11/1,,,1,1,92
1006103903,2020-01-30T18:04:09Z,2020-01-30T16:31:42Z,STARTED,55/1,9/1,1/20,,,0,1,74
1006105984,2020-01-30T18:04:09Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:04:09Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,33
1006107245,2020-01-30T18:04:09Z,2020-01-30T17:31:05Z,STARTED,Evens,13/5,11/5,False,5/6,1,1,33
1006107510,2020-01-30T18:04:09Z,2020-01-30T17:33:52Z,STARTED,4/5,5/2,3/1,False,9/10,0,0,30
1006042012,2020-01-30T18:04:09Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,29
1006098224,2020-01-30T18:04:09Z,2020-01-30T18:02:03Z,STARTED,1/5,5/1,10/1,False,1/5,0,0,2
1006049983,2020-01-30T18:04:37Z,2020-01-30T16:08:06Z,STARTED,3/1,27/100,13/1,True,1/6,1,1,92
1006103903,2020-01-30T18:04:37Z,2020-01-30T16:31:42Z,STARTED,55/1,9/1,1/20,False,7/25,0,1,74
1006105984,2020-01-30T18:04:37Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:04:37Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,33
1006107245,2020-01-30T18:04:37Z,2020-01-30T17:31:05Z,STARTED,Evens,13/5,11/5,False,5/6,1,1,33
1006107510,2020-01-30T18:04:37Z,2020-01-30T17:33:52Z,STARTED,4/5,5/2,3/1,False,9/10,0,0,30
1006042012,2020-01-30T18:04:37Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,29
1006098224,2020-01-30T18:04:37Z,2020-01-30T18:02:03Z,STARTED,1/5,5/1,10/1,False,1/5,0,0,2
1006049983,2020-01-30T18:05:04Z,2020-01-30T16:08:06Z,STARTED,18/5,27/100,13/1,True,1/6,1,1,93
1006103903,2020-01-30T18:05:04Z,2020-01-30T16:31:42Z,STARTED,55/1,9/1,1/20,False,7/25,0,1,75
1006105984,2020-01-30T18:05:04Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:05:04Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,34
1006107245,2020-01-30T18:05:04Z,2020-01-30T17:31:05Z,STARTED,Evens,13/5,11/5,False,5/6,1,1,33
1006107510,2020-01-30T18:05:04Z,2020-01-30T17:33:52Z,STARTED,4/5,5/2,3/1,False,9/10,0,0,31
1006042012,2020-01-30T18:05:04Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,30
1006098224,2020-01-30T18:05:04Z,2020-01-30T18:02:03Z,STARTED,11/50,5/1,10/1,False,1/5,0,0,3
1006049983,2020-01-30T18:05:32Z,2020-01-30T16:08:06Z,STARTED,19/5,1/5,13/1,True,1/6,1,1,93
1006103903,2020-01-30T18:05:32Z,2020-01-30T16:31:42Z,STARTED,55/1,9/1,1/20,False,7/25,0,1,75
1006105984,2020-01-30T18:05:32Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:05:32Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,34
1006107245,2020-01-30T18:05:32Z,2020-01-30T17:31:05Z,STARTED,Evens,13/5,11/5,False,5/6,1,1,34
1006107510,2020-01-30T18:05:32Z,2020-01-30T17:33:52Z,STARTED,4/5,5/2,3/1,False,9/10,0,0,31
1006042012,2020-01-30T18:05:32Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,30
1006098224,2020-01-30T18:05:32Z,2020-01-30T18:02:03Z,STARTED,11/50,5/1,10/1,False,1/5,0,0,3
1006049983,2020-01-30T18:06:00Z,2020-01-30T16:08:06Z,STARTED,23/5,1/5,16/1,True,1/6,1,1,93
1006103903,2020-01-30T18:06:00Z,2020-01-30T16:31:42Z,STARTED,55/1,9/1,1/20,False,7/25,0,1,76
1006105984,2020-01-30T18:06:00Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:06:00Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,35
1006107245,2020-01-30T18:06:00Z,2020-01-30T17:31:05Z,STARTED,Evens,13/5,11/5,False,5/6,1,1,34
1006107510,2020-01-30T18:06:00Z,2020-01-30T17:33:52Z,STARTED,4/5,23/10,3/1,False,9/10,0,0,32
1006042012,2020-01-30T18:06:00Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,31
1006098224,2020-01-30T18:06:00Z,2020-01-30T18:02:03Z,STARTED,1/20,13/1,35/1,False,1/5,1,0,3
1006049983,2020-01-30T18:06:27Z,2020-01-30T16:08:06Z,STARTED,5/1,2/13,16/1,True,1/6,1,1,94
1006103903,2020-01-30T18:06:27Z,2020-01-30T16:31:42Z,STARTED,100/1,9/1,1/20,False,7/25,0,1,76
1006105984,2020-01-30T18:06:27Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:06:27Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,35
1006107245,2020-01-30T18:06:27Z,2020-01-30T17:31:05Z,STARTED,Evens,13/5,11/5,False,5/6,1,1,35
1006107510,2020-01-30T18:06:27Z,2020-01-30T17:33:52Z,STARTED,4/5,23/10,3/1,False,9/10,0,0,32
1006042012,2020-01-30T18:06:27Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,31
1006098224,2020-01-30T18:06:27Z,2020-01-30T18:02:03Z,STARTED,1/20,13/1,35/1,False,1/5,1,0,4
1006049983,2020-01-30T18:06:55Z,2020-01-30T16:08:06Z,STARTED,6/1,1/9,20/1,True,1/6,1,1,94
1006103903,2020-01-30T18:06:55Z,2020-01-30T16:31:42Z,STARTED,100/1,9/1,1/20,False,7/25,0,1,76
1006105984,2020-01-30T18:06:55Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:06:55Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,36
1006107245,2020-01-30T18:06:55Z,2020-01-30T17:31:05Z,STARTED,Evens,13/5,11/5,False,5/6,1,1,35
1006107510,2020-01-30T18:06:55Z,2020-01-30T17:33:52Z,STARTED,4/5,23/10,3/1,False,9/10,0,0,33
1006042012,2020-01-30T18:06:55Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,32
1006098224,2020-01-30T18:06:55Z,2020-01-30T18:02:03Z,STARTED,1/20,13/1,35/1,False,1/5,1,0,4
1006049983,2020-01-30T18:07:22Z,2020-01-30T16:08:06Z,STARTED,8/1,1/12,20/1,,,1,1,95
1006103903,2020-01-30T18:07:22Z,2020-01-30T16:31:42Z,STARTED,100/1,9/1,1/20,,,0,1,77
1006105984,2020-01-30T18:07:22Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:07:22Z,2020-01-30T17:30:44Z,STARTED,1/100,16/1,75/1,False,3/10,2,0,36
1006107245,2020-01-30T18:07:22Z,2020-01-30T17:31:05Z,STARTED,Evens,12/5,11/5,False,5/6,1,1,36
1006107510,2020-01-30T18:07:22Z,2020-01-30T17:33:52Z,STARTED,4/5,23/10,3/1,False,9/10,0,0,33
1006042012,2020-01-30T18:07:22Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,32
1006098224,2020-01-30T18:07:22Z,2020-01-30T18:02:03Z,STARTED,1/20,12/1,35/1,False,1/5,1,0,5
1006049983,2020-01-30T18:07:50Z,2020-01-30T16:08:06Z,STARTED,,,,,,1,1,95
1006103903,2020-01-30T18:07:50Z,2020-01-30T16:31:42Z,STARTED,100/1,9/1,1/20,,,0,1,77
1006105984,2020-01-30T18:07:50Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:07:50Z,2020-01-30T17:30:44Z,STARTED,1/100,16/1,75/1,False,3/10,2,0,37
1006107245,2020-01-30T18:07:50Z,2020-01-30T17:31:05Z,STARTED,11/10,12/5,9/4,False,5/6,1,1,36
1006107510,2020-01-30T18:07:50Z,2020-01-30T17:33:52Z,STARTED,17/20,23/10,3/1,False,9/10,0,0,33
1006042012,2020-01-30T18:07:50Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,33
1006098224,2020-01-30T18:07:50Z,2020-01-30T18:02:03Z,STARTED,1/18,23/2,33/1,False,1/5,1,0,5
1006049983,2020-01-30T18:08:18Z,2020-01-30T16:08:06Z,STARTED,,,,,,1,1,96
1006103903,2020-01-30T18:08:18Z,2020-01-30T16:31:42Z,STARTED,100/1,9/1,1/20,,,0,1,78
1006105984,2020-01-30T18:08:18Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:08:18Z,2020-01-30T17:30:44Z,STARTED,1/100,16/1,75/1,False,3/10,2,0,37
1006107245,2020-01-30T18:08:18Z,2020-01-30T17:31:05Z,STARTED,11/10,12/5,9/4,False,5/6,1,1,37
1006107510,2020-01-30T18:08:18Z,2020-01-30T17:33:52Z,STARTED,11/50,22/5,10/1,False,9/10,1,0,34
1006042012,2020-01-30T18:08:18Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,33
1006110231,2020-01-30T18:08:18Z,2020-01-30T18:00:00Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,0
1006098224,2020-01-30T18:08:18Z,2020-01-30T18:02:03Z,STARTED,1/18,23/2,33/1,False,1/5,1,0,6
1006049983,2020-01-30T18:08:45Z,2020-01-30T16:08:06Z,STARTED,,,,,,1,1,96
1006103903,2020-01-30T18:08:45Z,2020-01-30T16:31:42Z,STARTED,100/1,21/2,1/20,,,0,1,78
1006105984,2020-01-30T18:08:45Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:08:45Z,2020-01-30T17:30:44Z,STARTED,1/100,16/1,75/1,False,3/10,2,0,38
1006107245,2020-01-30T18:08:45Z,2020-01-30T17:31:05Z,STARTED,11/10,12/5,9/4,False,5/6,1,1,37
1006107510,2020-01-30T18:08:45Z,2020-01-30T17:33:52Z,STARTED,11/50,22/5,10/1,False,9/10,1,0,34
1006042012,2020-01-30T18:08:45Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,34
1006110231,2020-01-30T18:08:45Z,2020-01-30T18:00:00Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,0
1006098224,2020-01-30T18:08:45Z,2020-01-30T18:02:03Z,STARTED,1/18,23/2,33/1,False,1/5,1,0,6
1006049983,2020-01-30T18:09:13Z,2020-01-30T16:08:06Z,STARTED,,,,,,1,1,97
1006103903,2020-01-30T18:09:13Z,2020-01-30T16:31:42Z,STARTED,100/1,21/2,1/20,False,7/25,0,1,79
1006105984,2020-01-30T18:09:13Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,45
1006063247,2020-01-30T18:09:13Z,2020-01-30T17:30:44Z,STARTED,1/100,16/1,75/1,False,3/10,2,0,38
1006107245,2020-01-30T18:09:13Z,2020-01-30T17:31:05Z,STARTED,11/10,23/10,47/20,False,5/6,1,1,38
1006107510,2020-01-30T18:09:13Z,2020-01-30T17:33:52Z,STARTED,11/50,22/5,10/1,False,9/10,1,0,35
1006042012,2020-01-30T18:09:13Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,34
1006110231,2020-01-30T18:09:13Z,2020-01-30T18:00:00Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,0
1006098224,2020-01-30T18:09:13Z,2020-01-30T18:02:03Z,STARTED,1/18,23/2,33/1,False,1/5,1,0,7
1006049983,2020-01-30T18:09:41Z,2020-01-30T16:08:06Z,STARTED,,,,,,1,1,97
1006103903,2020-01-30T18:09:41Z,2020-01-30T16:31:42Z,STARTED,100/1,21/2,1/20,False,7/25,0,1,79
1006105984,2020-01-30T18:09:41Z,2020-01-30T17:05:09Z,STARTED,4/1,17/10,10/11,False,2/5,1,1,46
1006063247,2020-01-30T18:09:41Z,2020-01-30T17:30:44Z,STARTED,1/100,16/1,75/1,False,3/10,2,0,38
1006107245,2020-01-30T18:09:41Z,2020-01-30T17:31:05Z,STARTED,11/10,23/10,47/20,False,5/6,1,1,38
1006107510,2020-01-30T18:09:41Z,2020-01-30T17:33:52Z,STARTED,11/50,22/5,10/1,False,9/10,1,0,35
1006042012,2020-01-30T18:09:41Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,34
1006110231,2020-01-30T18:09:41Z,2020-01-30T18:00:00Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,0
1006098224,2020-01-30T18:09:41Z,2020-01-30T18:02:03Z,STARTED,1/18,23/2,33/1,False,1/5,1,0,7
1006049983,2020-01-30T18:10:08Z,2020-01-30T16:08:06Z,STARTED,,,,,,1,1,97
1006103903,2020-01-30T18:10:08Z,2020-01-30T16:31:42Z,STARTED,100/1,21/2,1/40,False,7/25,0,1,80
1006105984,2020-01-30T18:10:08Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,46
1006063247,2020-01-30T18:10:08Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,39
1006107245,2020-01-30T18:10:08Z,2020-01-30T17:31:05Z,STARTED,11/10,23/10,47/20,False,5/6,1,1,39
1006107510,2020-01-30T18:10:08Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,36
1006042012,2020-01-30T18:10:08Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,35
1006110231,2020-01-30T18:10:08Z,2020-01-30T18:00:00Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,0
1006098224,2020-01-30T18:10:08Z,2020-01-30T18:02:03Z,STARTED,1/18,23/2,33/1,False,1/5,1,0,8
1006049983,2020-01-30T18:10:36Z,2020-01-30T16:08:06Z,STARTED,,,,,,1,1,97
1006103903,2020-01-30T18:10:36Z,2020-01-30T16:31:42Z,STARTED,100/1,21/2,1/40,False,7/25,0,1,80
1006105984,2020-01-30T18:10:36Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,47
1006063247,2020-01-30T18:10:36Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,39
1006107245,2020-01-30T18:10:36Z,2020-01-30T17:31:05Z,STARTED,11/10,23/10,47/20,False,5/6,1,1,39
1006107510,2020-01-30T18:10:36Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,36
1006042012,2020-01-30T18:10:36Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,35
1006110231,2020-01-30T18:10:36Z,2020-01-30T18:00:00Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,0
1006098224,2020-01-30T18:10:36Z,2020-01-30T18:02:03Z,STARTED,,40/1,150/1,False,1/5,2,0,8
1006103903,2020-01-30T18:11:03Z,2020-01-30T16:31:42Z,STARTED,100/1,21/2,1/40,,,0,1,81
1006105984,2020-01-30T18:11:03Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,47
1006063247,2020-01-30T18:11:03Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,40
1006107245,2020-01-30T18:11:03Z,2020-01-30T17:31:05Z,STARTED,11/10,11/5,47/20,False,5/6,1,1,39
1006107510,2020-01-30T18:11:03Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,37
1006042012,2020-01-30T18:11:03Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,36
1006110231,2020-01-30T18:11:03Z,2020-01-30T18:00:00Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,0
1006098224,2020-01-30T18:11:03Z,2020-01-30T18:02:03Z,STARTED,,40/1,150/1,False,1/5,2,0,9
1006103903,2020-01-30T18:11:31Z,2020-01-30T16:31:42Z,STARTED,100/1,21/2,1/40,False,7/25,0,1,81
1006105984,2020-01-30T18:11:31Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,48
1006063247,2020-01-30T18:11:31Z,2020-01-30T17:30:44Z,STARTED,1/100,19/1,90/1,False,3/10,2,0,40
1006107245,2020-01-30T18:11:31Z,2020-01-30T17:31:05Z,STARTED,11/10,11/5,47/20,False,5/6,1,1,40
1006107510,2020-01-30T18:11:31Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,37
1006042012,2020-01-30T18:11:31Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,17/2,False,11/10,1,0,36
1006110231,2020-01-30T18:11:31Z,2020-01-30T18:00:00Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,0
1006098224,2020-01-30T18:11:31Z,2020-01-30T18:02:03Z,STARTED,,40/1,150/1,False,1/5,2,0,9
1006103903,2020-01-30T18:11:58Z,2020-01-30T16:31:42Z,STARTED,100/1,21/2,1/40,False,7/25,0,1,82
1006105984,2020-01-30T18:11:58Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,48
1006063247,2020-01-30T18:11:58Z,2020-01-30T17:30:44Z,STARTED,,24/1,125/1,False,3/10,2,0,41
1006107245,2020-01-30T18:11:58Z,2020-01-30T17:31:05Z,STARTED,23/20,43/20,12/5,False,5/6,1,1,40
1006107510,2020-01-30T18:11:58Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,38
1006042012,2020-01-30T18:11:58Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,19/2,False,11/10,1,0,37
1006110231,2020-01-30T18:11:58Z,2020-01-30T18:00:00Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,0
1006098224,2020-01-30T18:11:58Z,2020-01-30T18:02:03Z,STARTED,,40/1,150/1,False,1/5,2,0,9
1006103903,2020-01-30T18:12:26Z,2020-01-30T16:31:42Z,STARTED,100/1,21/2,1/40,False,7/25,0,1,82
1006105984,2020-01-30T18:12:26Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,48
1006063247,2020-01-30T18:12:26Z,2020-01-30T17:30:44Z,STARTED,,22/1,120/1,False,3/10,2,0,41
1006107245,2020-01-30T18:12:26Z,2020-01-30T17:31:05Z,STARTED,23/20,43/20,12/5,False,5/6,1,1,41
1006107510,2020-01-30T18:12:26Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,38
1006042012,2020-01-30T18:12:26Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,19/2,False,11/10,1,0,37
1006098224,2020-01-30T18:12:26Z,2020-01-30T18:02:03Z,STARTED,,40/1,150/1,False,1/5,2,0,10
1006110231,2020-01-30T18:12:26Z,2020-01-30T18:12:13Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,0
1006103903,2020-01-30T18:12:53Z,2020-01-30T16:31:42Z,STARTED,1000/1,180/1,,False,7/25,0,2,82
1006105984,2020-01-30T18:12:53Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,49
1006063247,2020-01-30T18:12:53Z,2020-01-30T17:30:44Z,STARTED,,22/1,120/1,False,3/10,2,0,42
1006107245,2020-01-30T18:12:53Z,2020-01-30T17:31:05Z,STARTED,23/20,43/20,12/5,False,5/6,1,1,41
1006107510,2020-01-30T18:12:53Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,39
1006042012,2020-01-30T18:12:53Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,19/2,False,11/10,1,0,38
1006098224,2020-01-30T18:12:53Z,2020-01-30T18:02:03Z,STARTED,1/18,11/1,33/1,False,1/5,1,0,10
1006110231,2020-01-30T18:12:53Z,2020-01-30T18:12:13Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,0
1006103903,2020-01-30T18:13:21Z,2020-01-30T16:31:42Z,STARTED,1000/1,180/1,,False,7/25,0,2,83
1006105984,2020-01-30T18:13:21Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,50
1006063247,2020-01-30T18:13:21Z,2020-01-30T17:30:44Z,STARTED,,22/1,120/1,False,3/10,2,0,42
1006107245,2020-01-30T18:13:21Z,2020-01-30T17:31:05Z,STARTED,23/20,43/20,12/5,False,5/6,1,1,42
1006107510,2020-01-30T18:13:21Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,39
1006042012,2020-01-30T18:13:21Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,19/2,False,11/10,1,0,38
1006098224,2020-01-30T18:13:21Z,2020-01-30T18:02:03Z,STARTED,1/18,11/1,33/1,False,1/5,1,0,11
1006110231,2020-01-30T18:13:21Z,2020-01-30T18:12:13Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,1
1006103903,2020-01-30T18:13:48Z,2020-01-30T16:31:42Z,STARTED,1000/1,180/1,,,,0,2,83
1006105984,2020-01-30T18:13:48Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,50
1006063247,2020-01-30T18:13:48Z,2020-01-30T17:30:44Z,STARTED,,22/1,120/1,False,3/10,2,0,43
1006107245,2020-01-30T18:13:48Z,2020-01-30T17:31:05Z,STARTED,23/20,43/20,12/5,False,5/6,1,1,42
1006107510,2020-01-30T18:13:48Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,39
1006042012,2020-01-30T18:13:48Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,19/2,False,11/10,1,0,39
1006098224,2020-01-30T18:13:48Z,2020-01-30T18:02:03Z,STARTED,1/18,11/1,33/1,False,1/5,1,0,11
1006110231,2020-01-30T18:13:48Z,2020-01-30T18:12:13Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,1
1006103903,2020-01-30T18:14:16Z,2020-01-30T16:31:42Z,STARTED,1000/1,180/1,,,,0,2,84
1006105984,2020-01-30T18:14:16Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,50
1006063247,2020-01-30T18:14:16Z,2020-01-30T17:30:44Z,STARTED,,22/1,120/1,False,3/10,2,0,43
1006107245,2020-01-30T18:14:16Z,2020-01-30T17:31:05Z,STARTED,23/20,43/20,12/5,False,5/6,1,1,43
1006107510,2020-01-30T18:14:16Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,40
1006042012,2020-01-30T18:14:16Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,19/2,False,11/10,1,0,39
1006098224,2020-01-30T18:14:16Z,2020-01-30T18:02:03Z,STARTED,1/20,13/1,40/1,False,1/5,1,0,12
1006110231,2020-01-30T18:14:16Z,2020-01-30T18:12:13Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,2
1006103903,2020-01-30T18:14:44Z,2020-01-30T16:31:42Z,STARTED,1000/1,180/1,,False,7/25,0,2,84
1006105984,2020-01-30T18:14:44Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,51
1006063247,2020-01-30T18:14:44Z,2020-01-30T17:30:44Z,STARTED,,22/1,120/1,False,3/10,2,0,43
1006107245,2020-01-30T18:14:44Z,2020-01-30T17:31:05Z,STARTED,23/20,43/20,12/5,False,5/6,1,1,43
1006107510,2020-01-30T18:14:44Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,40
1006042012,2020-01-30T18:14:44Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,19/2,False,11/10,1,0,40
1006098224,2020-01-30T18:14:44Z,2020-01-30T18:02:03Z,STARTED,1/20,13/1,40/1,False,1/5,1,0,12
1006110231,2020-01-30T18:14:44Z,2020-01-30T18:12:13Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,2
1006103903,2020-01-30T18:15:11Z,2020-01-30T16:31:42Z,STARTED,1000/1,180/1,,False,7/25,0,2,85
1006105984,2020-01-30T18:15:11Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,51
1006063247,2020-01-30T18:15:11Z,2020-01-30T17:30:44Z,STARTED,,22/1,120/1,False,3/10,2,0,44
1006107245,2020-01-30T18:15:11Z,2020-01-30T17:31:05Z,STARTED,23/20,43/20,12/5,False,5/6,1,1,44
1006107510,2020-01-30T18:15:11Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,41
1006042012,2020-01-30T18:15:11Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,19/2,False,11/10,1,0,40
1006098224,2020-01-30T18:15:11Z,2020-01-30T18:02:03Z,STARTED,1/20,13/1,40/1,False,1/5,1,0,13
1006110231,2020-01-30T18:15:11Z,2020-01-30T18:12:13Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,2
1006103903,2020-01-30T18:15:39Z,2020-01-30T16:31:42Z,STARTED,1000/1,180/1,,,,0,2,85
1006105984,2020-01-30T18:15:39Z,2020-01-30T17:05:09Z,STARTED,17/1,5/1,1/7,False,2/5,1,2,52
1006063247,2020-01-30T18:15:39Z,2020-01-30T17:30:44Z,STARTED,,22/1,120/1,False,3/10,2,0,44
1006107245,2020-01-30T18:15:39Z,2020-01-30T17:31:05Z,STARTED,23/20,43/20,12/5,False,5/6,1,1,44
1006107510,2020-01-30T18:15:39Z,2020-01-30T17:33:52Z,STARTED,2/9,17/4,19/2,False,9/10,1,0,41
1006042012,2020-01-30T18:15:39Z,2020-01-30T17:34:41Z,STARTED,1/3,3/1,19/2,False,11/10,1,0,40
1006098224,2020-01-30T18:15:39Z,2020-01-30T18:02:03Z,STARTED,1/20,13/1,40/1,False,1/5,1,0,13
1006110231,2020-01-30T18:15:39Z,2020-01-30T18:12:13Z,STARTED,17/20,10/3,43/20,False,17/20,0,0,3
