event_id,current_time,event_starttimestamp,event_state,outcome_home,outcome_draw,outcome_away,outcome_unexpectedOddsTrend,outcome_startingOdds,event_home_score,event_away_score,event_time
1006052171,2020-02-04T22:48:45Z,2020-02-04T22:19:02Z,STARTED,4.5,2.6,0.55,True,10/11,0,1,32
1006115064,2020-02-04T22:48:45Z,2020-02-04T22:19:54Z,STARTED,0.2857142857142857,3.8,8.0,False,3/5,1,0,31
1006102183,2020-02-04T22:49:15Z,2020-02-04T21:00:37Z,STARTED,18.0,0.125,6.0,False,6/5,0,0,90
1006052170,2020-02-04T22:49:15Z,2020-02-04T22:18:25Z,STARTED,0.8333333333333334,1.65,5.0,False,13/25,0,0,33
1006052171,2020-02-04T22:49:15Z,2020-02-04T22:19:02Z,STARTED,4.5,2.6,0.55,True,10/11,0,1,33
1006115064,2020-02-04T22:49:15Z,2020-02-04T22:19:54Z,STARTED,0.2857142857142857,3.8,8.0,False,3/5,1,0,32
1006102183,2020-02-04T22:49:44Z,2020-02-04T21:00:37Z,STARTED,22.0,0.1,7.0,False,6/5,0,0,91
1006052170,2020-02-04T22:49:44Z,2020-02-04T22:18:25Z,STARTED,0.8333333333333334,1.65,5.0,False,13/25,0,0,34
1006052171,2020-02-04T22:49:44Z,2020-02-04T22:19:02Z,STARTED,4.5,2.6,0.55,True,10/11,0,1,33
1006115064,2020-02-04T22:49:44Z,2020-02-04T22:19:54Z,STARTED,0.25,4.0,9.0,False,3/5,1,0,32
1006102183,2020-02-04T22:50:15Z,2020-02-04T21:00:37Z,STARTED,22.0,0.1,8.0,False,6/5,0,0,91
1006052170,2020-02-04T22:50:15Z,2020-02-04T22:18:25Z,STARTED,0.8333333333333334,1.65,5.0,False,13/25,0,0,35
1006052171,2020-02-04T22:50:15Z,2020-02-04T22:19:02Z,STARTED,4.5,2.6,0.55,True,10/11,0,1,34
1006115064,2020-02-04T22:50:15Z,2020-02-04T22:19:54Z,STARTED,0.25,4.0,9.0,False,3/5,1,0,33
1006102183,2020-02-04T22:50:43Z,2020-02-04T21:00:37Z,STARTED,22.0,0.07142857142857142,9.0,False,6/5,0,0,92
1006052170,2020-02-04T22:50:43Z,2020-02-04T22:18:25Z,STARTED,0.8333333333333334,1.65,5.0,False,13/25,0,0,35
1006052171,2020-02-04T22:50:43Z,2020-02-04T22:19:02Z,STARTED,4.5,2.6,0.55,True,10/11,0,1,35
1006115064,2020-02-04T22:50:43Z,2020-02-04T22:19:54Z,STARTED,0.25,4.0,9.0,False,3/5,1,0,34
1006102183,2020-02-04T22:51:32Z,2020-02-04T21:00:37Z,STARTED,29.0,0.05555555555555555,10.5,False,6/5,0,0,93
1006052170,2020-02-04T22:51:32Z,2020-02-04T22:18:25Z,STARTED,0.8333333333333334,1.65,5.0,False,13/25,0,0,36
1006052171,2020-02-04T22:51:32Z,2020-02-04T22:19:02Z,STARTED,5.0,2.75,0.52,True,10/11,0,1,35
1006115064,2020-02-04T22:51:32Z,2020-02-04T22:19:54Z,STARTED,0.25,4.0,9.0,False,3/5,1,0,34
1006102183,2020-02-04T22:52:00Z,2020-02-04T21:00:37Z,STARTED,29.0,0.04,12.0,False,6/5,0,0,93
1006052170,2020-02-04T22:52:00Z,2020-02-04T22:18:25Z,STARTED,0.92,1.5,4.8,False,13/25,0,0,36
1006052171,2020-02-04T22:52:00Z,2020-02-04T22:19:02Z,STARTED,5.0,2.75,0.52,True,10/11,0,1,36
1006115064,2020-02-04T22:52:00Z,2020-02-04T22:19:54Z,STARTED,0.25,4.0,9.0,False,3/5,1,0,35
1006102183,2020-02-04T22:52:37Z,2020-02-04T21:00:37Z,STARTED,40.0,0.02,14.0,False,6/5,0,0,94
1006052170,2020-02-04T22:52:37Z,2020-02-04T22:18:25Z,STARTED,0.92,1.5,4.8,False,13/25,0,0,37
1006052171,2020-02-04T22:52:37Z,2020-02-04T22:19:02Z,STARTED,5.0,2.75,0.52,True,10/11,0,1,36
1006115064,2020-02-04T22:52:37Z,2020-02-04T22:19:54Z,STARTED,0.25,4.0,9.0,False,3/5,1,0,35
1006102183,2020-02-04T22:53:05Z,2020-02-04T21:00:37Z,STARTED,0,0,0,,,0,0,94
1006052170,2020-02-04T22:53:05Z,2020-02-04T22:18:25Z,STARTED,0.92,1.5,4.8,False,13/25,0,0,37
1006052171,2020-02-04T22:53:05Z,2020-02-04T22:19:02Z,STARTED,5.0,2.75,0.52,True,10/11,0,1,37
1006115064,2020-02-04T22:53:05Z,2020-02-04T22:19:54Z,STARTED,0.25,4.0,9.0,False,3/5,1,0,36
1006102183,2020-02-04T22:53:34Z,2020-02-04T21:00:37Z,STARTED,0,0,0,,,0,0,95
